"country","debt_id","portfolio_id","collector","comm_target","debt_age","age_bucket","sector","client_name","d_status","paying_accs","new_accs","debt_original_amount"
"Trinidad","15078206.T","1751","Juliette","48780","2.93","2 - 3 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","5590.40"
"Trinidad","15078299.T","1751","Juliette","48780","2.69","2 - 3 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","5789.47"
"Trinidad","15078351.T","1751","Juliette","48780","2.28","2 - 3 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Paying","Not New","2025.83"
"Trinidad","15078465.T","1751","Juliette","48780","3.30","3 - 5 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","1705.78"
"Trinidad","15078548.T","1751","Juliette","48780","2.33","2 - 3 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","1601.89"
"Trinidad","15078664.T","1751","Juliette","48780","4.19","3 - 5 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","1667.47"
"Trinidad","15078936.T","1751","Juliette","48780","1.95","1 - 2 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","5938.55"
"Trinidad","15078998.T","1751","Juliette","48780","3.18","3 - 5 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","1755.22"
"Trinidad","15079096.T","1751","Juliette","48780","3.03","3 - 5 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","5495.70"
"Trinidad","15079149.T","1751","Juliette","48780","4.04","3 - 5 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","1729.81"
"Trinidad","15079228.T","1751","Juliette","48780","1.86","1 - 2 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","3686.00"
"Trinidad","15079332.T","1751","Juliette","48780","2.12","2 - 3 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","1628.91"
"Trinidad","15079366.T","1751","Juliette","48780","1.93","1 - 2 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","1726.62"
"Trinidad","15079376.T","1751","Juliette","48780","2.33","2 - 3 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","2717.81"
"Trinidad","15079381.T","1751","Juliette","48780","3.33","3 - 5 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","1613.04"
"Trinidad","15079486.T","1751","Juliette","48780","1.84","1 - 2 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Paying","Not New","2454.60"
"Trinidad","15079734.T","1751","Juliette","48780","3.03","3 - 5 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","2094.86"
"Trinidad","15079813.T","1751","Juliette","48780","1.30","1 - 2 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","1657.05"
"Trinidad","15079816.T","1751","Juliette","48780","3.18","3 - 5 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","1617.31"
"Trinidad","15079841.T","1751","Juliette","48780","1.18","1 - 2 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Paying","Not New","2413.72"
"Trinidad","15079844.T","1751","Juliette","48780","1.23","1 - 2 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","5845.18"
"Trinidad","15079864.T","1751","Juliette","48780","1.81","1 - 2 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","5787.76"
"Trinidad","15080196.T","1751","Juliette","48780","3.89","3 - 5 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","1670.00"
"Trinidad","15080199.T","1751","Juliette","48780","2.92","2 - 3 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","1606.74"
"Trinidad","15080202.T","1751","Juliette","48780","1.90","1 - 2 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","1645.99"
"Trinidad","15080251.T","1751","Juliette","48780","2.55","2 - 3 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","6607.23"
"Trinidad","15080283.T","1751","Juliette","48780","2.70","2 - 3 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","5669.96"
"Trinidad","15080530.T","1751","Juliette","48780","3.89","3 - 5 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","1667.73"
"Trinidad","15080651.T","1751","Juliette","48780","2.06","2 - 3 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","1757.63"
"Trinidad","15080861.T","1751","Juliette","48780","2.24","2 - 3 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","1634.11"
"Trinidad","15080862.T","1751","Juliette","48780","2.48","2 - 3 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","5703.25"
"Trinidad","15080963.T","1751","Juliette","48780","3.97","3 - 5 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","1622.24"
"Trinidad","15080964.T","1751","Juliette","48780","2.27","2 - 3 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","7825.53"
"Trinidad","15081050.T","1751","Juliette","48780","1.80","1 - 2 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","6930.95"
"Trinidad","15081055.T","1751","Juliette","48780","1.80","1 - 2 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","1154.54"
"Trinidad","15081086.T","1751","Juliette","48780","2.95","2 - 3 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","1622.81"
"Trinidad","15081236.T","1751","Juliette","48780","4.35","3 - 5 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","1613.48"
"Trinidad","15081416.T","1751","Juliette","48780","2.23","2 - 3 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","1694.34"
"Trinidad","15081439.T","1751","Juliette","48780","1.86","1 - 2 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","3542.80"
"Trinidad","15081505.T","1751","Juliette","48780","2.91","2 - 3 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","5714.38"
"Trinidad","15081544.T","1751","Juliette","48780","4.03","3 - 5 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","5930.10"
"Trinidad","15081547.T","1751","Juliette","48780","2.13","2 - 3 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","5914.93"
"Trinidad","15081566.T","1751","Juliette","48780","2.54","2 - 3 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","5603.24"
"Trinidad","15081569.T","1751","Juliette","48780","0.93","06 mth - 1 yr","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","1918.75"
"Trinidad","15081595.T","1751","Juliette","48780","3.08","3 - 5 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","5645.37"
"Trinidad","15081664.T","1751","Juliette","48780","1.42","1 - 2 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","6976.30"
"Trinidad","15081665.T","1751","Juliette","48780","2.32","2 - 3 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","2059.26"
"Trinidad","15081701.T","1751","Juliette","48780","1.98","1 - 2 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","1718.58"
"Trinidad","15081729.T","1751","Juliette","48780","2.58","2 - 3 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","16413.16"
"Trinidad","15081784.T","1751","Juliette","48780","1.99","1 - 2 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","5475.57"
"Trinidad","15081817.T","1751","Juliette","48780","3.18","3 - 5 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","7877.19"
"Trinidad","15081832.T","1751","Juliette","48780","1.86","1 - 2 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","6682.70"
"Trinidad","15081836.T","1751","Juliette","48780","2.66","2 - 3 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Paying","Not New","6788.27"
"Trinidad","15081848.T","1751","Juliette","48780","2.96","2 - 3 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","1881.81"
"Trinidad","15081853.T","1751","Juliette","48780","1.94","1 - 2 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","1718.14"
"Trinidad","15081863.T","1751","Juliette","48780","123.22","Unknown","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","5900.00"
"Trinidad","15081872.T","1751","Juliette","48780","2.72","2 - 3 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","5756.02"
"Trinidad","15081907.T","1751","Juliette","48780","2.63","2 - 3 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","9132.55"
"Trinidad","15081931.T","1751","Juliette","48780","1.95","1 - 2 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","1794.12"
"Trinidad","15081942.T","1751","Juliette","48780","2.03","2 - 3 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","1885.23"
"Trinidad","15081956.T","1751","Juliette","48780","1.85","1 - 2 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Paying","Not New","6128.92"
"Trinidad","15081959.T","1751","Juliette","48780","2.10","2 - 3 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Paying","Not New","5501.51"
"Trinidad","15081971.T","1751","Juliette","48780","4.06","3 - 5 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","1794.47"
"Trinidad","15081980.T","1751","Juliette","48780","3.53","3 - 5 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","1761.28"
"Trinidad","15082006.T","1751","Juliette","48780","2.64","2 - 3 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","8056.06"
"Trinidad","15082070.T","1751","Juliette","48780","2.68","2 - 3 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","6568.34"
"Trinidad","15082078.T","1751","Juliette","48780","2.15","2 - 3 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","1741.87"
"Trinidad","15082101.T","1751","Juliette","48780","1.39","1 - 2 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","8464.62"
"Trinidad","15082138.T","1751","Juliette","48780","2.47","2 - 3 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","5092.04"
"Trinidad","15082163.T","1751","Juliette","48780","2.95","2 - 3 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","5449.53"
"Trinidad","15082185.T","1751","Juliette","48780","3.06","3 - 5 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","1709.38"
"Trinidad","15082189.T","1751","Juliette","48780","3.21","3 - 5 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","2079.55"
"Trinidad","15082190.T","1751","Juliette","48780","2.97","2 - 3 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","1754.82"
"Trinidad","15082205.T","1751","Juliette","48780","3.09","3 - 5 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","5792.78"
"Trinidad","15082224.T","1751","Juliette","48780","1.13","1 - 2 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","8579.21"
"Trinidad","15082236.T","1751","Juliette","48780","2.34","2 - 3 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","5973.26"
"Trinidad","15082238.T","1751","Juliette","48780","3.10","3 - 5 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","1602.58"
"Trinidad","15082242.T","1751","Juliette","48780","2.32","2 - 3 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","6852.22"
"Trinidad","15082283.T","1751","Juliette","48780","1.45","1 - 2 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","5372.01"
"Trinidad","15082301.T","1751","Juliette","48780","3.00","3 - 5 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Paying","Not New","6760.00"
"Trinidad","15082311.T","1751","Juliette","48780","2.23","2 - 3 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","5972.14"
"Trinidad","15082320.T","1751","Juliette","48780","3.54","3 - 5 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","1751.33"
"Trinidad","15082372.T","1751","Juliette","48780","2.51","2 - 3 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","7734.61"
"Trinidad","15082417.T","1751","Juliette","48780","2.66","2 - 3 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","6586.56"
"Trinidad","15082447.T","1751","Juliette","48780","1.27","1 - 2 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","5076.93"
"Trinidad","15082458.T","1751","Juliette","48780","2.67","2 - 3 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","1810.60"
"Trinidad","15082463.T","1751","Juliette","48780","2.06","2 - 3 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","1599.55"
"Trinidad","15082481.T","1751","Juliette","48780","1.50","1 - 2 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","6725.15"
"Trinidad","15082497.T","1751","Juliette","48780","2.39","2 - 3 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","5748.76"
"Trinidad","15082541.T","1751","Juliette","48780","2.39","2 - 3 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","8488.20"
"Trinidad","15082565.T","1751","Juliette","48780","2.98","2 - 3 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","6692.63"
"Trinidad","15082657.T","1751","Juliette","48780","3.19","3 - 5 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","5417.97"
"Trinidad","15082662.T","1751","Juliette","48780","3.05","3 - 5 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","5068.11"
"Trinidad","15082676.T","1751","Juliette","48780","1.31","1 - 2 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","5819.93"
"Trinidad","15082694.T","1751","Juliette","48780","2.28","2 - 3 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","5614.61"
"Trinidad","15082729.T","1751","Juliette","48780","1.98","1 - 2 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","1558.01"
"Trinidad","15082773.T","1751","Juliette","48780","1.22","1 - 2 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","1898.59"
"Trinidad","15082798.T","1751","Juliette","48780","2.55","2 - 3 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","5766.96"
"Trinidad","15082807.T","1751","Juliette","48780","2.38","2 - 3 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","5681.96"
"Trinidad","15082816.T","1751","Juliette","48780","1.41","1 - 2 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","1582.23"
"Trinidad","15082827.T","1751","Juliette","48780","2.28","2 - 3 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","8035.41"
"Trinidad","15082863.T","1751","Juliette","48780","2.47","2 - 3 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","2059.05"
"Trinidad","15082895.T","1751","Juliette","48780","2.29","2 - 3 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","6639.89"
"Trinidad","15082948.T","1751","Juliette","48780","1.19","1 - 2 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","8365.20"
"Trinidad","15082951.T","1751","Juliette","48780","3.80","3 - 5 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","2062.20"
"Trinidad","15082952.T","1751","Juliette","48780","3.07","3 - 5 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","1817.50"
"Trinidad","15082957.T","1751","Juliette","48780","3.26","3 - 5 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","1644.91"
"Trinidad","15082981.T","1751","Juliette","48780","1.81","1 - 2 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","1901.08"
"Trinidad","15083023.T","1751","Juliette","48780","2.63","2 - 3 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Paying","Not New","8245.08"
"Trinidad","15083031.T","1751","Juliette","48780","3.02","3 - 5 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","5405.63"
"Trinidad","15083033.T","1751","Juliette","48780","2.43","2 - 3 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","7840.65"
"Trinidad","15083036.T","1751","Juliette","48780","2.47","2 - 3 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","7546.99"
"Trinidad","15083038.T","1751","Juliette","48780","2.97","2 - 3 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","5981.64"
"Trinidad","15083044.T","1751","Juliette","48780","2.93","2 - 3 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","5600.11"
"Trinidad","15083055.T","1751","Juliette","48780","2.18","2 - 3 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","1834.66"
"Trinidad","15083113.T","1751","Juliette","48780","3.54","3 - 5 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","2074.29"
"Trinidad","15083145.T","1751","Juliette","48780","2.93","2 - 3 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","7858.01"
"Trinidad","15083146.T","1751","Juliette","48780","2.42","2 - 3 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","5648.56"
"Trinidad","15083149.T","1751","Juliette","48780","2.93","2 - 3 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","5403.14"
"Trinidad","15083162.T","1751","Juliette","48780","2.53","2 - 3 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","1720.97"
"Trinidad","15083179.T","1751","Juliette","48780","2.97","2 - 3 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","6557.16"
"Trinidad","15083190.T","1751","Juliette","48780","1.54","1 - 2 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","8388.10"
"Trinidad","15083193.T","1751","Juliette","48780","2.10","2 - 3 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Paying","Not New","1625.79"
"Trinidad","15083205.T","1751","Juliette","48780","1.31","1 - 2 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","2056.23"
"Trinidad","15083229.T","1751","Juliette","48780","1.94","1 - 2 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","1749.05"
"Trinidad","15083233.T","1751","Juliette","48780","2.36","2 - 3 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","6755.45"
"Trinidad","15083252.T","1751","Juliette","48780","33.16","Over 10 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","6853.39"
"Trinidad","15083272.T","1751","Juliette","48780","1.98","1 - 2 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","5438.15"
"Trinidad","15083287.T","1751","Juliette","48780","2.39","2 - 3 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","6909.51"
"Trinidad","15083291.T","1751","Juliette","48780","1.99","1 - 2 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","5542.70"
"Trinidad","15083310.T","1751","Juliette","48780","2.52","2 - 3 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","1676.66"
"Trinidad","15083329.T","1751","Juliette","48780","1.81","1 - 2 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","5779.91"
"Trinidad","15083348.T","1751","Juliette","48780","1.97","1 - 2 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","5851.00"
"Trinidad","15083376.T","1751","Juliette","48780","3.03","3 - 5 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","5813.43"
"Trinidad","15083389.T","1751","Juliette","48780","3.39","3 - 5 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","1592.44"
"Trinidad","15083407.T","1751","Juliette","48780","123.22","Unknown","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","6753.47"
"Trinidad","15083441.T","1751","Juliette","48780","2.77","2 - 3 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","5805.77"
"Trinidad","15083442.T","1751","Juliette","48780","2.38","2 - 3 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","5424.45"
"Trinidad","15083477.T","1751","Juliette","48780","3.04","3 - 5 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","8356.49"
"Trinidad","15083480.T","1751","Juliette","48780","2.36","2 - 3 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","5704.74"
"Trinidad","15083512.T","1751","Juliette","48780","2.49","2 - 3 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","6787.73"
"Trinidad","15083513.T","1751","Juliette","48780","3.05","3 - 5 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","6032.01"
"Trinidad","15083537.T","1751","Juliette","48780","2.91","2 - 3 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","6925.45"
"Trinidad","15083550.T","1751","Juliette","48780","123.22","Unknown","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","7103.04"
"Trinidad","15083668.T","1751","Juliette","48780","2.03","2 - 3 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","2078.72"
"Trinidad","15083685.T","1751","Juliette","48780","1.91","1 - 2 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","6763.28"
"Trinidad","15083692.T","1751","Juliette","48780","3.23","3 - 5 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","5519.35"
"Trinidad","15083743.T","1751","Juliette","48780","2.24","2 - 3 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","13655.48"
"Trinidad","15083745.T","1751","Juliette","48780","4.08","3 - 5 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","5561.77"
"Trinidad","15083780.T","1751","Juliette","48780","2.48","2 - 3 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","7267.90"
"Trinidad","15083799.T","1751","Juliette","48780","2.39","2 - 3 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","5806.74"
"Trinidad","15083832.T","1751","Juliette","48780","1.93","1 - 2 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","5809.91"
"Trinidad","15083913.T","1751","Juliette","48780","123.22","Unknown","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","8092.95"
"Trinidad","15083916.T","1751","Juliette","48780","2.91","2 - 3 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","5592.82"
"Trinidad","15083929.T","1751","Juliette","48780","2.96","2 - 3 yrs","Retail","UNICOMER (T'DAD) LTD (FORMERLY COURTS)","Active","Non-paying","Not New","5110.86"
